track_id,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature
TRKCDE3DD6A47,0.48,0.196,1,-17.08,0,0.0,0.899,0.707,0.041,0.273,104.1,4
TRK8C09B16FA1,0.3,1.0,11,-2.59,1,0.04,0.0,0.282,0.34,0.343,142.0,4
TRKC5DADBC448,0.671,0.884,6,-7.01,0,0.037,0.031,0.0,0.298,0.272,117.8,4
TRK69BAC5BBC4,0.656,0.689,1,-7.69,0,0.272,0.0,0.068,0.104,0.547,105.9,4
TRK963AC8F198,0.728,0.394,3,-6.41,1,0.233,0.224,0.103,0.12,0.505,110.9,4
TRKE3EBE1186E,0.869,0.435,2,-4.08,1,0.209,0.06,0.115,0.205,0.377,82.9,4
TRKA891959FBB,0.676,0.582,6,-5.1,0,0.133,0.188,0.0,0.116,0.432,152.9,4
TRK8FE1233DC3,0.928,0.728,5,-4.14,1,0.125,0.288,0.0,0.113,0.725,98.8,4
TRK7B8F3A2A70,0.596,0.61,0,-4.88,1,0.078,0.196,0.0,0.149,0.718,144.2,4
TRK068D607C7F,0.638,0.38,3,-9.89,0,0.002,0.711,0.643,0.173,0.503,66.6,4
TRK7C91E43083,0.6,0.62,10,-3.5,0,0.048,0.073,0.058,0.208,0.48,109.4,4
TRK9F0C9E7C37,0.425,1.0,5,-4.34,1,0.05,0.0,0.196,0.448,0.07,177.8,4
TRK854BA1B782,0.689,0.581,11,-8.33,1,0.129,0.379,0.0,0.236,0.424,111.8,4
TRK740B01B090,0.433,0.573,2,-6.03,1,0.009,0.322,0.083,0.13,0.326,106.8,4
TRK2FDA2B1B43,0.614,0.753,4,-6.63,1,0.07,0.008,0.058,0.209,0.476,119.3,4
TRKDC503D0DCC,0.661,0.445,3,-7.0,1,0.087,0.266,0.188,0.15,0.359,80.6,4
TRK276687A5CE,0.748,0.605,6,-7.88,1,0.17,0.043,0.0,0.191,0.298,95.7,4
TRK42D774CA0D,0.711,0.424,0,-8.21,1,0.084,0.269,0.0,0.189,0.292,82.5,4
TRK49D141156E,0.732,0.879,5,-1.33,1,0.0,0.055,0.15,0.167,0.799,121.8,3
TRKBFA74CB444,0.746,0.565,1,-6.54,1,0.102,0.0,0.014,0.167,0.509,112.2,4
TRK0E055B6E75,0.604,0.439,0,-9.37,1,0.059,0.154,0.06,0.136,0.672,84.9,4
TRKF85DDDA0D6,0.5,0.368,11,-9.72,1,0.0,0.572,0.697,0.094,0.221,73.0,4
TRKF7237EA7C3,0.748,0.746,0,-4.21,1,0.0,0.135,0.081,0.24,0.468,129.2,4
TRKEAF51F5166,0.597,0.238,5,-13.05,0,0.035,0.467,0.796,0.053,0.595,86.9,4
TRKA689FAD23A,0.61,0.75,6,-2.3,0,0.076,0.0,0.044,0.179,0.718,122.4,3
TRKDC9ED00816,0.754,0.735,5,-5.38,0,0.008,0.2,0.272,0.248,0.857,123.5,4
TRK8E1236D7C0,0.605,0.836,6,-5.33,0,0.0,0.053,0.0,0.169,0.541,113.5,4
TRK9607D2AC64,0.496,0.723,6,-10.61,1,0.04,0.449,0.182,0.22,0.735,119.5,4
TRK5AC8A12E7E,0.638,1.0,3,0.24,0,0.081,0.127,0.268,0.202,0.653,135.2,4
TRKD54A3703BC,0.4,0.999,10,-2.53,1,0.078,0.022,0.234,0.318,0.266,130.5,4
TRKA1A28A266C,0.657,1.0,4,-5.84,0,0.066,0.075,0.276,0.21,0.805,129.7,4
TRKFC2ADFFBE4,0.488,0.308,10,-9.81,1,0.084,0.856,0.534,0.188,0.393,123.0,4
TRKBCBA0BA1F0,0.621,0.244,8,-12.69,0,0.019,0.783,0.305,0.178,0.52,74.1,4
TRK832235F87B,0.521,0.289,10,-13.31,1,0.031,0.491,0.551,0.148,0.241,85.0,4
TRK72E29D56D1,0.47,0.788,6,-3.57,1,0.089,0.065,0.172,0.276,0.337,131.6,3
TRK54CF741599,0.729,0.521,6,-5.9,1,0.028,0.424,0.0,0.103,0.727,97.2,4
TRK7724272A2B,0.727,0.684,3,-7.08,0,0.033,0.27,0.085,0.169,0.681,,4
TRK7FC3F4A40C,0.62,0.65,2,-5.6,0,0.024,0.045,0.09,0.198,0.741,110.0,4
TRK858BDE592A,0.621,0.717,5,-5.06,1,0.203,0.017,0.0,0.231,0.476,156.4,4
TRKEC2CE680B7,0.389,0.16,11,-10.81,0,0.047,0.742,0.368,0.228,0.339,73.4,4
TRK59EF43772B,0.349,0.134,3,-10.55,0,0.149,0.503,0.475,0.091,0.787,74.7,4
TRK25434DC455,0.719,0.647,7,-3.08,1,0.119,0.048,0.0,0.148,0.245,115.2,4
TRKA6235EECC4,0.729,0.23,8,-12.39,0,0.003,0.638,0.519,0.077,0.256,68.2,4
TRKD6A3B7636A,0.68,0.812,10,-3.63,1,0.109,0.077,0.008,0.295,0.505,123.8,4
TRK9C6DD328C8,0.96,0.578,6,-6.12,1,0.089,0.109,0.163,0.195,0.751,112.7,5
TRK2C4C661FFC,0.684,0.816,0,-3.11,1,0.019,0.096,0.025,0.189,0.678,110.4,4
TRK906CE57B27,0.665,0.52,4,-5.72,1,0.0,0.464,0.0,0.123,0.273,120.6,4
TRK63C38449C4,0.649,0.151,4,-9.95,1,0.084,0.368,0.728,0.122,0.2,86.9,3
TRK1BDF559083,0.41,0.242,10,-20.34,1,0.0,0.749,0.89,0.067,0.393,112.0,4
TRK0BC6E81DB3,0.786,0.799,1,-5.14,0,0.169,0.302,0.0,0.117,0.435,91.1,3
TRK23A92D4795,0.894,0.748,8,-7.12,1,0.083,0.129,0.0,0.227,0.745,98.9,4
TRKEDB01067FE,0.684,0.754,3,-4.0,1,0.08,0.075,0.0,0.031,0.767,102.8,4
TRKB38A523F4C,0.792,0.541,7,-5.85,1,0.238,0.07,0.0,0.204,0.4,118.3,4
TRK771EA4ED09,0.525,0.734,1,-3.78,1,0.048,0.159,0.174,0.089,0.63,141.3,4
TRKA5501025B6,0.307,0.747,8,-3.86,0,0.077,0.014,0.036,0.29,0.053,136.8,4
TRK84FDEA033D,0.797,0.636,10,-6.85,0,0.021,0.117,0.0,0.261,0.707,112.7,4
TRK1E325E32A8,0.419,0.402,8,-5.24,1,0.018,0.349,0.003,0.183,0.547,117.3,5
TRK25C4DE9A64,0.401,0.704,0,-6.67,1,0.098,0.121,0.09,0.195,0.578,118.0,4
TRK3D3D98A485,0.739,0.73,0,-6.2,1,0.067,0.184,0.0,0.157,0.697,109.5,4
TRK87C25E2B88,0.819,0.521,9,-7.46,1,0.084,0.11,0.0,0.175,0.542,83.1,4
TRK750EAD24E3,0.372,0.845,7,-7.02,1,0.05,0.048,0.269,0.31,0.471,189.8,4
TRK7D33B76D55,0.499,0.819,3,-6.75,0,0.027,0.082,0.072,0.307,0.436,115.9,4
TRK931FC8BA67,0.557,0.706,2,-4.9,1,0.052,0.084,0.0,0.213,0.505,150.2,4
TRK254CB913E4,0.845,0.842,0,-5.65,0,0.048,0.079,0.142,0.142,0.738,132.2,4
TRKD66ECF0314,0.567,0.622,4,-7.09,0,0.098,0.167,,0.202,0.381,138.9,4
TRK50D170AFB0,0.824,0.742,10,-7.61,1,0.06,0.292,0.0,0.104,0.564,107.2,4
TRK74C28500C0,0.521,0.752,8,-6.85,0,0.109,0.033,0.1,0.123,0.629,107.4,4
TRK7AE4DF1439,0.563,0.468,2,-8.87,0,0.054,0.137,0.0,0.26,0.377,148.6,4
TRK1237E2CF8F,0.581,0.52,5,-6.93,0,0.082,0.399,0.0,0.159,0.27,83.6,4
TRK850EB3C467,0.539,0.206,9,-11.16,0,0.09,0.365,0.719,0.165,0.328,74.6,4
TRKD8F3E3370C,0.538,0.641,7,-7.52,1,0.008,0.291,0.106,0.198,0.675,91.8,4
TRKA013C3DB23,0.242,0.323,9,-13.9,0,0.012,0.762,0.976,0.079,0.422,101.5,4
TRK3468F65B47,0.755,0.759,3,-3.28,1,0.1,0.249,0.015,0.117,0.711,111.9,4
TRK8E0E2AC5F9,0.605,0.41,5,-16.15,0,0.038,0.388,0.604,0.167,0.241,78.2,4
TRK5B3159A922,0.714,0.628,8,-8.94,0,0.142,0.326,0.109,0.095,0.385,95.0,4
TRK64C77325BB,0.34,0.887,10,-2.11,1,0.062,0.093,0.041,0.278,0.226,142.9,4
TRK0F8DC35DFA,0.441,0.277,8,-15.09,1,0.098,0.473,0.517,0.066,0.672,86.5,4
TRK96E5441226,0.55,0.524,4,-3.89,0,0.06,0.176,0.201,0.098,0.57,133.7,4
TRK311EB5F90C,0.711,0.677,10,-1.97,0,0.028,0.099,0.0,0.164,0.809,86.7,4
TRK6247458C62,0.717,0.549,2,-6.65,1,0.041,0.625,0.014,0.117,0.629,116.3,4
TRK62D3A0792B,0.539,0.301,9,-13.71,1,0.108,0.712,0.583,0.128,0.436,71.8,4
TRK4B3425E4F9,0.768,0.714,1,-4.37,1,0.096,0.159,0.0,0.226,0.808,115.7,5
TRKC04ECA2370,0.181,0.39,2,-16.71,0,0.081,0.961,0.788,0.112,0.22,97.9,4
TRKECE312BABC,0.612,0.755,1,-6.65,1,0.171,0.227,0.193,0.092,0.349,139.5,4
TRK9E852DBAB0,0.514,0.434,0,-9.3,0,0.038,0.764,0.268,0.163,0.611,103.4,4
TRK4ED7389A80,0.391,0.784,6,-7.79,1,0.066,0.035,0.223,0.155,0.328,138.9,4
TRK908F4D6090,0.372,0.801,11,-2.4,1,0.021,0.136,0.02,0.356,0.409,134.3,4
TRKFDE72C5AD4,0.478,0.494,2,-5.53,1,0.049,0.013,0.0,0.302,0.566,131.1,4
TRK01512FCD76,0.855,0.72,10,-5.85,0,0.095,0.117,0.03,0.125,0.759,101.7,4
TRKD1BB914A11,0.607,0.577,9,-9.07,1,0.091,0.208,0.095,0.133,0.416,88.9,4
TRKC26CDA6189,0.647,0.593,9,-5.85,1,0.148,0.246,0.0,0.155,0.545,109.6,4
TRK4A993291D8,0.779,0.568,7,-2.81,1,0.04,0.156,0.0,0.326,0.514,113.1,4
TRKAED523299E,0.799,0.717,1,-5.22,1,0.135,0.316,0.114,0.1,0.564,107.1,4
TRKE202DE5645,0.649,0.872,0,-3.37,1,0.084,0.11,0.0,0.154,0.782,144.7,4
TRK555B66AA51,0.541,0.706,9,-6.9,1,0.05,0.132,0.0,0.144,0.794,106.3,4
TRKC91F8FFF59,0.55,0.561,9,-6.69,1,0.119,0.379,0.151,0.077,0.597,89.3,4
TRKDD5F97D985,0.859,0.816,0,-5.54,1,0.034,0.255,0.018,0.149,0.389,116.2,4
TRK4C8A1CDF14,0.605,0.504,4,-5.36,0,0.079,0.084,0.0,0.173,0.826,107.2,4
TRKD0CF5AE806,0.712,0.559,6,-6.73,0,0.083,0.367,0.005,0.043,0.697,103.8,4
TRKB8E47696D0,0.31,1.0,0,-6.29,1,0.0,0.0,0.048,0.343,0.424,145.9,4
TRKB9D9A5DCB7,0.774,0.832,7,-7.8,1,0.143,0.055,0.136,0.181,0.484,111.8,4
TRK1940BEF4EA,0.666,0.647,9,-9.76,1,0.003,0.253,0.003,0.109,0.211,108.2,3
TRK693C6132B4,0.649,0.843,10,-7.72,0,0.059,0.031,0.0,0.235,0.69,114.6,4
TRKE6357DAB07,0.826,0.701,3,-4.75,0,0.092,0.037,0.0,0.103,0.862,102.5,4
TRK3DB78563B5,0.331,1.0,2,-0.58,1,0.079,0.0,0.148,0.27,0.231,120.1,4
TRK084ADC16E3,0.705,0.344,5,-6.73,0,0.143,0.098,0.029,0.048,0.544,90.2,4
TRK50E05391C8,0.447,0.523,7,-7.79,0,0.013,0.359,0.12,0.194,0.276,107.9,4
TRKFD3E644539,0.664,0.895,2,-3.7,1,0.14,0.012,0.04,0.244,0.573,147.0,3
TRKF31545B402,0.615,0.755,6,-5.26,1,0.056,0.233,0.284,0.34,0.498,123.3,5
TRK7F33FA43EE,0.581,0.597,9,-9.13,1,0.103,0.123,0.03,0.172,0.233,84.6,3
TRKC8B3A51F37,0.566,0.564,2,-9.88,1,0.137,0.149,0.045,0.093,0.746,92.6,4
TRKF123F13BBD,0.506,0.73,4,-0.86,0,0.074,0.089,0.283,0.224,0.579,132.0,4
TRK05415E6B93,0.533,0.849,3,-5.65,1,0.065,0.26,0.015,0.366,0.331,137.1,4
TRK55CD981D6F,0.593,0.811,0,-5.84,0,0.072,0.01,0.0,0.233,0.281,149.7,4
TRK4F8D4D3E0C,0.52,0.474,1,-10.63,1,0.066,0.761,0.419,0.174,0.467,105.2,5
TRKE9C0DEC246,0.522,0.631,0,-8.99,1,0.035,0.424,0.177,0.103,0.714,139.3,4
TRK695BF66AF4,0.59,0.965,9,-3.86,0,0.09,0.118,0.207,0.425,0.044,143.5,4
TRK4CE0DA2D80,0.4,0.407,6,-6.96,0,0.036,0.28,0.0,0.036,0.588,89.8,4
TRKD2E7A8D558,0.822,0.602,10,-5.06,0,0.057,0.222,0.0,0.15,0.786,95.1,4
TRKC67B094806,0.688,0.388,7,-9.66,1,0.0,0.391,0.01,0.217,0.385,117.5,4
TRK679DACA35B,0.89,0.655,8,-5.67,0,0.198,0.125,0.0,0.177,0.777,81.1,4
TRK8F7E3EA94A,0.86,0.641,2,-3.12,0,0.105,0.004,0.0,0.143,0.76,103.8,4
TRK89DF94B039,0.608,0.413,9,-5.22,1,0.012,0.506,0.123,0.143,0.493,109.3,4
TRK422E69BCC6,0.53,0.166,8,-7.38,1,0.028,0.816,0.537,0.253,0.521,110.6,4
TRK791BDEA5C5,0.434,0.843,3,-3.25,1,0.068,0.0,0.264,0.29,0.488,106.8,4
TRKE205D63AA1,0.48,1.0,8,-5.41,0,0.094,0.011,0.0,0.248,0.231,119.9,4
TRK0C87CB5718,0.506,0.462,7,-8.17,0,0.053,0.314,0.002,0.13,0.558,111.8,4
TRK4C188385D8,0.772,0.759,10,-5.25,1,0.118,0.189,0.0,0.145,0.42,94.1,4
TRKE8C61339F2,0.689,0.488,3,-9.42,1,0.115,0.459,0.172,0.176,0.396,98.1,4
TRKC5F25FEBC1,0.72,0.747,3,-2.07,1,0.036,0.047,0.166,0.264,0.357,126.6,4
TRKF9D66DDE7F,0.59,0.593,5,-5.85,1,0.061,0.0,0.0,0.158,0.499,123.5,4
TRK58D64449D7,0.924,0.525,1,-2.85,0,0.044,0.288,0.03,0.155,0.677,112.8,4
TRK744A83EE2D,0.605,0.183,4,-11.21,1,0.012,0.549,0.717,0.079,0.343,83.6,4
TRKC877B8417D,0.65,0.416,10,-11.46,1,0.153,0.168,0.0,0.163,0.315,94.5,4
TRK6A9161BBDE,0.723,0.596,3,-4.33,1,0.109,0.273,0.127,0.215,0.883,108.5,4
TRK8526822190,0.6,0.398,7,-6.21,0,0.15,0.447,0.071,0.237,0.562,87.5,3
TRKBDE0C012BA,0.412,0.546,8,-5.93,1,0.0,0.3,0.022,0.182,0.532,95.0,4
TRK71913B0FF1,0.409,0.213,0,-19.18,1,0.0,0.785,0.961,0.145,0.435,89.8,4
TRKACFD8FCF07,0.691,0.609,1,-5.06,0,0.035,0.11,0.033,0.244,0.643,110.6,4
TRK72CE668BC6,0.845,0.742,5,-2.21,1,0.061,0.338,0.003,0.195,0.549,133.4,4
TRKC43F7B5C90,0.648,0.975,5,-3.96,0,0.082,0.0,0.05,0.264,0.512,128.8,4
TRK8B3641A95E,0.646,0.604,7,-4.53,1,0.0,0.275,0.028,0.156,0.637,92.2,3
TRKABC8DF6B86,0.838,0.764,1,-4.03,1,0.085,0.0,0.046,0.112,0.63,108.9,4
TRK3069A67142,0.608,0.405,5,-12.58,0,0.038,0.612,0.644,0.064,0.66,73.2,4
TRK823B346329,0.799,0.531,9,-5.73,1,0.0,0.117,0.0,0.188,0.774,118.3,4
TRKC7F40462E8,0.543,0.716,7,-3.31,1,0.017,0.058,0.0,0.112,0.762,103.5,4
TRK0567140C91,0.542,0.655,5,-7.91,1,0.11,0.25,0.086,0.192,0.263,148.4,3
TRKD54CB9A9B0,0.762,0.804,3,-1.86,1,0.0,0.28,0.159,0.139,0.468,128.7,4
TRKD28F143F76,0.695,0.667,7,-2.75,1,0.142,0.251,0.0,0.119,0.527,90.1,4
TRK55EC4B56B7,0.315,0.398,3,-11.29,1,0.055,0.717,0.319,0.237,0.761,54.9,4
TRK979D067846,0.787,0.866,1,-5.75,1,0.086,0.248,0.093,0.16,0.548,120.5,4
TRKDE9A7D11A8,0.69,0.87,4,-4.8,0,0.105,0.247,0.0,0.194,0.531,93.5,4
TRKA8E08B33A9,0.589,0.679,5,-9.78,1,0.04,0.182,0.136,0.141,0.415,94.8,4
TRKD8830122C0,0.844,0.555,9,-5.05,0,0.101,0.121,0.0,0.232,0.983,90.7,4
TRKE88B88057F,0.483,0.682,3,-4.04,1,0.048,0.501,0.142,0.161,0.991,111.2,5
TRK1F50722CBF,0.259,0.212,10,-16.29,1,0.018,0.802,0.769,0.138,0.415,155.9,4
TRK68013E3479,0.851,0.474,6,-5.13,0,0.043,0.104,0.0,0.19,0.811,102.7,4
TRK9E2B08CCA2,0.887,0.66,0,-4.18,1,0.205,0.0,0.0,0.188,0.749,89.2,4
TRK25148A39B4,0.735,0.747,5,-4.39,0,0.023,0.053,0.143,0.227,0.449,135.7,4
TRK3BC58B98FA,0.669,0.851,4,-4.16,1,0.099,0.193,0.0,0.14,0.542,111.8,4
TRK2F8306F733,0.442,0.713,2,-6.0,0,0.043,0.169,0.167,0.252,0.202,132.9,4
TRK9EC01586FB,0.469,0.698,3,-8.31,0,0.003,0.0,0.027,0.136,0.367,120.7,4
TRKD60A4D2E2D,0.899,0.735,6,-4.69,0,0.047,0.255,0.0,0.134,0.748,101.8,4
TRKA061C7AD93,0.756,0.82,5,-3.19,0,0.144,0.0,0.055,0.248,0.509,158.7,4
TRK7E294C6F0E,0.352,0.285,11,-17.43,1,0.0,1.0,0.765,0.161,0.469,97.8,4
TRK5322F8BE38,0.479,0.446,9,-7.39,1,0.11,0.326,0.02,0.14,0.593,100.6,4
TRK01891519DC,0.878,0.735,7,-6.53,1,0.11,0.198,0.123,0.065,0.915,85.4,5
TRK8276A5FB44,0.718,0.637,3,-6.01,0,0.067,0.438,0.117,0.076,0.581,103.0,5
TRK6F54BB7289,0.649,0.799,10,-4.98,1,0.134,0.211,0.0,0.26,0.577,97.0,4
TRK1AA85E4A7D,0.664,0.484,3,-10.27,1,0.061,0.718,0.278,0.092,0.415,114.3,4
TRKC7D2F77EE5,0.722,0.523,2,-6.01,1,0.161,0.0,0.0,0.119,0.569,117.2,4
TRK3859801A24,0.669,0.676,11,-5.88,1,0.334,0.063,0.019,0.205,0.401,101.8,4
TRK062AA2027B,0.33,0.526,3,-8.92,0,0.119,0.821,0.288,0.091,0.531,120.7,4
TRK09890AA518,0.52,0.186,11,-10.77,0,0.052,0.462,0.784,0.054,0.354,76.6,4
TRK2F80BBD790,0.341,0.94,8,-4.82,0,0.062,0.0,0.345,0.271,0.205,132.0,4
TRKF089F739EF,0.82,0.51,4,-7.42,1,0.075,0.104,0.0,0.076,0.583,101.3,4
TRK7FB49E2035,0.491,0.516,7,-7.07,1,0.127,0.135,0.005,0.097,0.438,99.1,4
TRKCC9CA55DAB,0.573,0.259,4,-12.43,0,0.0,0.621,0.593,0.006,0.351,64.9,4
TRKC42064EF14,0.379,0.431,0,-9.74,0,0.027,0.74,0.333,0.216,0.311,107.9,4
TRKD63429EF24,0.693,0.823,11,-4.48,1,0.075,0.224,0.026,0.32,0.796,115.0,4
TRK64E094E141,0.606,0.347,10,-6.0,1,0.0,0.418,0.153,0.232,0.428,97.8,4
TRKB2D6B61CB1,0.355,0.245,0,-16.11,1,0.049,0.982,0.848,0.14,0.308,115.0,4
TRK2B9160A564,0.636,0.529,1,-7.0,1,0.116,0.139,0.0,0.177,0.266,93.5,3
TRKF76A6536C0,0.634,0.506,2,-4.17,0,0.087,0.07,0.023,0.225,0.742,109.5,4
TRKD44BB09FDA,0.434,1.0,4,-1.52,1,0.082,0.087,0.39,0.244,0.188,138.5,4
TRKA1FC2954B9,0.88,0.782,8,-5.64,1,0.128,0.276,0.118,0.241,0.674,102.0,4
TRKA44310DE7B,0.559,0.831,9,-5.94,0,0.237,0.292,0.126,0.059,0.534,101.1,4
TRK094AFC98C3,0.527,0.902,3,-9.27,0,0.019,0.043,0.077,0.193,0.474,110.0,4
TRK458F1D79BB,0.582,0.529,4,-5.75,1,0.146,0.115,0.16,0.219,0.604,98.1,4
TRK0B82B0711D,0.55,0.828,10,-6.4,0,0.0,0.308,0.216,0.291,0.409,123.5,4
TRK5AED28FF6F,0.781,0.769,9,-5.61,1,0.102,0.14,0.0,0.145,0.742,109.0,4
TRK678ABB044C,0.556,0.324,9,-12.52,0,0.009,0.472,0.641,0.013,0.584,70.8,4
TRKD78B4E9C5D,0.878,0.728,11,-5.57,1,0.104,0.018,0.0,0.079,0.436,121.8,4
TRKAD171D12A7,0.445,0.762,4,-3.11,0,0.138,0.054,0.082,0.373,0.333,115.6,4
TRK43922818FA,0.58,0.655,3,-6.42,0,0.011,0.269,0.221,0.184,0.827,123.7,4
TRK46847507F6,0.748,0.546,1,-6.5,1,0.059,0.337,0.0,0.161,0.759,119.9,4
TRK72879CC87F,0.579,0.618,2,-9.98,1,0.152,0.169,0.0,0.179,0.577,83.8,5
TRKF6116DAD7E,0.444,0.197,11,-15.93,1,0.005,0.836,0.976,0.077,0.45,58.5,4
TRK7C4FEFDDB0,0.816,0.724,10,-5.32,1,0.061,0.113,0.149,0.26,0.666,113.3,4
TRKEE4EBEF7B8,0.742,0.878,2,-7.16,1,0.286,0.125,0.0,0.189,0.237,112.7,3
TRK1E43BDA898,0.699,0.885,1,-6.45,0,0.044,0.124,0.018,0.201,0.795,92.0,4
TRK4F48576A29,0.562,0.561,9,-6.22,1,0.219,0.143,0.148,0.156,0.512,99.6,4
TRK8B5482E5BD,0.293,0.812,1,-1.65,1,0.035,0.134,0.0,0.358,0.334,99.0,3
TRK3C562CC4C0,0.434,0.395,10,-8.62,1,0.077,0.059,0.0,0.09,0.471,102.3,4
TRK7A1BDC6634,0.792,0.92,9,-3.96,1,0.063,0.111,0.065,0.242,0.483,88.9,4
TRK7D7D37A75B,0.665,0.718,1,-4.24,1,0.025,0.055,0.0,0.14,0.57,106.9,4
TRK780D26F537,0.513,0.956,11,-5.33,1,0.008,0.161,0.071,0.199,0.452,126.0,4
TRK77838976C0,0.829,0.691,6,-7.79,1,0.07,0.314,0.0,0.122,0.473,107.5,4
TRK169149702F,0.755,0.617,9,-3.96,1,0.102,0.407,0.149,0.141,0.68,103.4,4
TRK51F122AC0F,0.871,0.758,4,-2.97,1,0.051,0.183,0.0,0.037,0.94,95.9,4
TRKFFCD0AF657,0.569,0.571,8,-8.98,1,0.125,0.377,0.032,0.037,0.346,87.2,4
TRK39A47978D4,0.178,0.205,6,-16.82,1,0.028,0.806,1.0,0.076,0.286,51.8,4
TRKE676BDF086,0.405,0.882,8,-4.51,1,0.085,0.0,0.158,0.244,0.487,124.0,5
TRK96574E981B,0.685,0.637,1,-6.41,0,0.0,0.351,0.0,0.021,0.465,96.6,4
TRK2E2E907F9D,0.779,0.644,8,-5.92,1,0.135,0.221,0.0,0.169,0.713,114.1,4
TRK60F3AF28CE,0.577,0.699,5,-5.32,0,0.042,0.505,0.053,0.189,0.616,140.5,4
TRKF63181F6B9,0.504,0.325,9,-8.01,1,0.03,0.691,0.443,0.162,0.263,66.5,4
TRK756A0D64ED,0.686,0.714,2,-9.16,0,0.075,0.198,0.0,0.11,0.243,106.0,4
TRKD7318D4CA8,0.805,0.655,9,-3.57,1,0.034,0.144,0.0,0.046,0.855,95.7,4
TRKB1AEEBE6BD,0.889,0.616,6,-7.87,0,0.266,0.0,0.083,0.22,0.662,99.3,3
TRK4CA1BBB901,0.709,0.636,6,-7.2,1,0.013,0.163,0.014,0.086,0.588,130.7,4
TRK63FA898AC5,0.454,0.331,7,-13.36,1,0.023,0.51,0.283,0.312,0.458,,5
TRKA423ECB986,0.607,0.507,1,-4.45,1,0.233,0.328,0.022,0.162,0.456,91.5,4
TRK7FFF4EC0E1,0.36,0.282,6,-14.11,0,0.0,0.719,0.773,0.079,0.303,110.2,4
TRKC38FE951F3,0.563,0.925,0,-1.75,1,0.045,0.014,0.156,0.395,0.374,145.4,4
TRKD516247327,0.648,0.54,2,-7.72,1,0.108,0.134,0.0,0.11,0.593,93.7,4
TRK5CDD0682B4,0.489,0.907,0,-5.74,0,0.103,0.123,0.12,0.167,0.317,146.5,4
TRK0A3DD9C1A0,0.804,0.702,8,-4.89,0,0.107,0.0,0.01,0.171,0.58,106.9,4
TRK4BEA5C938D,0.425,0.764,0,-4.86,0,0.098,0.043,0.114,0.188,0.177,146.7,4
TRK846E9225C6,0.711,0.816,11,-4.14,1,0.11,0.195,0.127,0.179,0.695,143.4,4
TRK4CF8A84C07,0.516,0.596,4,-8.7,1,0.102,0.267,0.135,0.056,0.628,110.2,4
TRK6270DE0737,0.693,0.735,1,-4.0,1,0.147,0.163,0.159,0.144,0.707,107.1,4
TRK672BD0929A,0.52,0.459,8,-7.12,0,0.064,0.186,0.126,0.054,0.436,104.3,4
TRK4F72EC1DE6,0.504,0.783,3,-5.79,1,0.058,0.017,0.0,0.22,0.638,86.9,4
TRK96B03D25CA,0.856,0.702,3,0.23,1,0.026,0.297,0.0,0.267,0.721,95.6,4
TRKEF56C14F9C,0.838,0.479,11,-7.12,1,0.098,0.186,0.0,0.12,0.542,110.6,4
TRKB61AA0D5CA,0.647,0.572,2,-8.94,1,0.295,0.174,0.0,0.216,0.395,99.6,4
TRK8C0987E06C,0.676,0.391,4,-10.49,1,0.037,0.585,0.303,0.126,0.476,99.4,5
TRK1B6CB75B3F,0.847,0.814,9,-5.55,1,0.04,0.255,0.292,0.253,0.725,127.3,3
TRK7076E65500,0.772,0.442,10,-4.97,1,0.036,0.579,0.0,0.223,0.194,100.2,4
TRK19FCAC660F,0.749,0.604,11,-4.59,1,0.246,0.0,0.0,0.127,0.643,117.2,4
TRKC42B43A1AB,0.846,0.938,11,-4.82,1,0.057,0.15,0.061,0.171,0.626,122.6,4
TRK32C1D7C198,0.679,0.566,6,-6.19,1,0.177,0.356,0.248,0.162,0.474,113.7,4
TRK1B2501791C,0.507,0.888,10,-3.64,1,0.11,0.181,0.042,0.227,0.661,114.0,4
TRK9E0CDE2917,0.681,0.807,11,-5.69,1,0.071,0.273,0.0,0.122,0.893,138.7,4
TRK94BDE21A96,0.719,0.613,4,-4.73,1,0.2,0.193,0.0,0.195,0.457,98.3,4
TRKE949158D79,0.498,1.0,6,-3.12,0,0.074,0.0,0.0,0.361,0.263,113.4,4
TRK4C9FE3D71C,0.526,0.278,5,-14.67,0,0.026,0.892,0.879,0.133,0.319,82.5,4
TRK5A6218B3CD,0.805,0.971,0,-4.45,1,0.146,0.0,0.097,0.151,0.377,128.8,4
TRK4690E0063B,0.535,0.559,7,-7.69,1,0.036,0.246,0.061,0.077,0.422,125.1,4
TRK29DF45561B,0.694,0.728,1,-5.77,1,0.078,0.055,0.116,0.108,0.797,112.6,4
TRKCCD7EBC4AB,0.519,0.981,6,-4.96,1,0.083,0.0,0.087,0.288,0.454,133.1,4
TRK1F061D98EB,0.579,0.498,7,-7.56,1,0.071,0.162,0.127,0.185,0.414,87.8,4
TRK3CFA795624,0.578,0.418,7,-7.27,1,0.017,0.768,0.412,0.159,0.888,70.1,3
TRK5B7149EFF5,0.865,0.771,1,-7.35,1,0.153,0.255,0.067,0.075,0.496,106.5,4
TRKF6D09FA1DA,0.659,0.591,2,-9.25,1,0.092,0.275,0.16,0.142,0.577,84.1,4
TRKA0E089B2E9,0.724,0.244,9,-12.63,1,0.0,0.703,0.574,0.081,0.647,85.4,4
TRKD534331AB2,0.753,0.53,11,-4.17,0,0.181,0.327,0.075,0.178,0.698,108.2,4
